part_delay,utilization,batch_size,distance
303,71.2,23,17.0
274,70.8,23,3.0
286,72.1,23,3.0
317,72.5,23,7.0
321,72.9,23,11.0
279,71.4,23,19.0
329,73.6,23,14.0
276,71.0,23,13.0
294,72.9,23,17.0
313,74.7,23,18.0
298,70.8,23,22.0
283,71.8,23,12.0
287,72.2,23,6.0
305,71.4,23,6.0
292,72.7,23,4.0
290,72.5,23,10.0
285,72.0,23,17.0
309,74.3,23,7.0
291,72.6,23,26.0
313,72.2,23,12.0
309,71.8,23,10.0
324,73.2,23,8.0
361,74.0,23,8.0
287,72.2,23,52.0
297,73.2,23,8.0
279,71.4,23,11.0
305,71.4,23,7.0
317,72.5,23,9.0
290,72.5,23,6.0
283,71.8,23,9.0
298,73.3,23,5.0
283,71.8,23,8.0
297,73.2,23,7.0
348,72.9,23,6.0
293,70.3,23,6.0
321,72.9,23,9.0
274,70.8,23,7.0
297,73.2,23,9.0
309,71.8,23,12.0
283,71.8,23,29.0
276,71.0,23,20.0
287,72.2,23,55.0
279,71.4,23,13.0
290,72.5,23,21.0
317,72.5,23,6.0
285,72.0,23,14.0
276,71.0,23,6.0
279,71.4,23,8.0
290,72.5,23,4.0
279,71.4,23,22.0
312,72.1,23,20.0
254,71.4,23,11.0
290,72.5,23,11.0
294,72.9,23,19.0
276,71.0,23,7.0
279,71.4,23,11.0
313,72.2,23,10.0
287,72.2,23,6.0
287,72.2,23,17.0
305,71.4,23,8.0
279,71.4,23,6.0
279,71.4,23,17.0
283,71.8,23,5.0
287,72.2,23,10.0
302,73.6,23,27.0
283,71.8,23,2.0
283,71.8,23,14.0
270,70.4,23,17.0
317,72.5,23,8.0
430,76.9,23,12.0
251,71.0,23,10.0
317,72.5,23,20.0
259,69.2,23,18.0
283,71.8,23,10.0
283,71.8,23,14.0
286,72.1,23,9.0
279,71.4,23,18.0
279,71.4,23,20.0
276,71.0,23,10.0
297,73.2,23,19.0
297,73.2,23,14.0
269,70.3,23,14.0
287,72.2,23,34.0
283,71.8,23,21.0
276,71.0,23,7.0
297,73.2,23,4.0
279,71.4,23,10.0
291,72.6,23,9.0
324,73.2,23,17.0
270,70.4,23,17.0
290,72.5,23,4.0
291,72.6,23,27.0
309,71.8,23,10.0
279,71.4,23,11.0
342,74.7,23,11.0
291,72.6,23,14.0
352,75.6,23,13.0
309,71.8,23,13.0
283,71.8,23,20.0
321,72.9,23,16.0
286,72.1,23,17.0
287,72.2,23,11.0
279,71.4,23,13.0
279,71.4,23,7.0
283,71.8,23,11.0
301,71.0,23,9.0
283,71.8,23,13.0
287,72.2,23,13.0
283,71.8,23,13.0
345,72.7,23,11.0
286,72.1,23,32.0
294,72.9,23,9.0
343,72.5,23,22.0
330,71.4,23,13.0
309,71.8,23,9.0
309,71.8,23,5.0
279,71.4,23,6.0
287,72.2,23,10.0
279,71.4,23,9.0
294,72.9,23,22.0
283,71.8,23,7.0
297,73.2,23,55.0
290,72.5,23,8.0
269,70.3,23,11.0
317,72.5,23,32.0
309,71.8,23,63.0
340,74.6,23,12.0
279,71.4,23,3.0
283,71.8,23,3.0
294,72.9,23,17.0
279,71.4,23,12.0
313,72.2,23,15.0
305,71.4,23,12.0
290,72.5,23,11.0
283,71.8,23,12.0
329,73.6,23,6.0
321,72.9,23,6.0
305,71.4,23,16.0
309,71.8,23,10.0
290,72.5,23,9.0
290,72.5,23,27.0
305,71.4,23,4.0
279,71.4,23,17.0
287,72.2,23,6.0
279,71.4,23,32.0
285,72.0,23,17.0
305,71.4,23,18.0
283,71.8,23,11.0
279,71.4,23,8.0
279,71.4,23,11.0
321,72.9,23,9.0
283,71.8,23,1.0
279,71.4,23,3.0
294,72.9,23,15.0
287,72.2,23,6.0
306,74.0,23,9.0
294,72.9,23,6.0
297,73.2,23,39.0
276,71.0,23,12.0
276,71.0,23,25.0
291,72.6,23,18.0
321,72.9,23,3.0
324,73.2,23,8.0
309,71.8,23,14.0
321,72.9,23,8.0
279,71.4,23,5.0
290,72.5,23,31.0
313,72.2,23,26.0
294,72.9,23,34.0
279,71.4,23,12.0
313,72.2,23,8.0
290,72.5,23,27.0
295,73.0,23,27.0
279,71.4,23,8.0
302,73.6,23,4.0
294,72.9,23,13.0
321,72.9,23,31.0
309,71.8,23,13.0
287,72.2,23,6.0
276,71.0,23,20.0
290,72.5,23,11.0
294,72.9,23,15.0
279,71.4,23,13.0
294,72.9,23,6.0
285,72.0,23,23.0
291,72.6,23,17.0
287,72.2,23,5.0
270,70.4,23,19.0
279,71.4,23,11.0
313,72.2,23,10.0
324,73.2,23,21.0
276,71.0,23,9.0
279,71.4,23,17.0
283,71.8,23,14.0
283,71.8,23,34.0
297,73.2,23,11.0
305,71.4,23,22.0
297,73.2,23,15.0
279,71.4,23,22.0
348,72.9,23,3.0
283,71.8,23,7.0
283,71.8,23,6.0
321,72.9,23,10.0
283,71.8,23,7.0
294,72.9,23,9.0
279,71.4,23,16.0
345,75.0,23,11.0
305,71.4,23,32.0
290,72.5,23,19.0
298,73.3,23,14.0
279,71.4,23,29.0
321,72.9,23,9.0
305,71.4,23,7.0
266,70.0,23,17.0
283,71.8,23,13.0
321,72.9,23,10.0
286,72.1,23,19.0
321,72.9,23,9.0
317,72.5,23,13.0
294,72.9,23,12.0
279,71.4,23,17.0
283,71.8,23,25.0
314,72.3,23,11.0
279,71.4,23,55.0
287,72.2,23,10.0
276,71.0,23,10.0
290,72.5,23,18.0
305,71.4,23,21.0
279,71.4,23,9.0
279,71.4,23,11.0
297,73.2,23,6.0
318,70.3,23,20.0
296,73.1,23,32.0
279,71.4,23,20.0
301,71.0,23,22.0
339,72.2,23,6.0
279,71.4,23,16.0
279,71.4,23,11.0
279,71.4,23,12.0
279,71.4,23,10.0
283,71.8,23,27.0
269,70.3,23,7.0
283,71.8,23,20.0
321,72.9,23,19.0
294,72.9,23,12.0
279,71.4,23,10.0
302,73.6,23,6.0
279,71.4,23,10.0
287,72.2,23,9.0
279,71.4,23,12.0
313,72.2,23,13.0
287,72.2,23,11.0
302,73.6,23,12.0
318,72.6,23,12.0
289,72.4,23,17.0
287,72.2,23,9.0
312,72.1,23,9.0
297,73.2,23,13.0
279,71.4,23,5.0
317,72.5,23,16.0
294,72.9,23,7.0
329,73.6,23,12.0
305,71.4,23,17.0
259,69.2,23,7.0
287,72.2,23,9.0
297,73.2,23,3.0
259,69.2,23,12.0
396,76.7,23,16.0
335,71.8,23,13.0
295,73.0,23,2.0
283,71.8,23,27.0
286,72.1,23,9.0
298,73.3,23,8.0
290,72.5,23,9.0
279,71.4,23,17.0
309,71.8,23,14.0
264,72.5,23,26.0
279,71.4,23,11.0
279,71.4,23,2.0
306,74.0,23,14.0
283,71.8,23,63.0
283,71.8,23,9.0
297,73.2,23,10.0
329,73.6,23,22.0
303,73.7,23,63.0
326,73.3,23,7.0
279,71.4,23,8.0
269,70.3,23,6.0
322,73.0,23,13.0
309,71.8,23,13.0
305,71.4,23,32.0
297,73.2,23,7.0
279,71.4,23,34.0
309,71.8,23,9.0
297,73.2,23,8.0
305,71.4,23,12.0
294,72.9,23,27.0
309,71.8,23,10.0
317,72.5,23,17.0
290,72.5,23,11.0
305,71.4,23,9.0
279,71.4,23,10.0
290,72.5,23,26.0
287,72.2,23,9.0
309,71.8,23,3.0
321,72.9,23,10.0
287,72.2,23,10.0
294,72.9,23,9.0
297,73.2,23,11.0
259,69.2,23,7.0
283,71.8,23,4.0
279,71.4,23,3.0
309,71.8,23,3.0
324,73.2,23,14.0
283,71.8,23,8.0
305,71.4,23,52.0
294,72.9,23,6.0
324,73.2,23,29.0
305,71.4,23,20.0
321,72.9,23,8.0
259,69.2,23,6.0
279,71.4,23,8.0
329,73.6,23,5.0
324,73.2,23,10.0
297,73.2,23,10.0
321,72.9,23,12.0
305,71.4,24,9.0
324,73.2,24,2.0
375,72.9,24,9.0
277,71.2,24,13.0
294,72.9,24,13.0
269,70.3,24,15.0
244,70.3,24,33.0
290,72.5,24,8.0
317,72.5,24,11.0
277,71.2,24,11.0
290,72.5,24,19.0
328,73.5,24,8.0
317,72.5,24,9.0
332,73.9,24,8.0
312,74.6,24,6.0
277,71.2,24,9.0
305,73.9,24,6.0
267,70.1,24,12.0
305,73.9,24,12.0
279,71.4,24,3.0
269,70.3,24,16.0
343,72.5,24,10.0
279,71.4,24,10.0
294,72.9,24,11.0
288,72.3,24,12.0
286,72.1,24,10.0
298,70.8,24,6.0
318,70.3,24,10.0
304,73.8,24,18.0
321,72.9,24,24.0
290,72.5,24,12.0
293,70.3,24,12.0
277,71.2,24,2.0
321,72.9,24,7.0
301,73.5,24,18.0
264,69.8,24,8.0
274,70.8,24,10.0
290,72.5,24,21.0
294,72.9,24,15.0
279,71.4,24,8.0
288,72.3,24,15.0
321,72.9,24,13.0
323,70.8,24,13.0
279,71.4,24,7.0
290,72.5,24,15.0
303,71.2,24,11.0
328,73.5,24,8.0
332,73.9,24,6.0
317,72.5,24,10.0
348,72.9,24,11.0
314,72.3,24,11.0
294,72.9,24,25.0
294,72.9,24,10.0
298,70.8,24,8.0
269,70.3,24,16.0
290,72.5,24,19.0
337,74.3,24,5.0
310,71.9,24,11.0
296,73.1,24,15.0
264,72.5,24,16.0
277,71.2,24,7.0
317,72.5,24,12.0
279,71.4,24,12.0
281,71.6,24,12.0
321,72.9,24,33.0
293,70.3,24,32.0
290,72.5,24,5.0
274,70.8,24,11.0
269,70.3,24,4.0
314,72.3,24,11.0
290,72.5,24,15.0
303,71.2,24,6.0
290,72.5,24,10.0
324,73.2,24,10.0
293,70.3,24,2.0
281,71.6,24,5.0
284,71.9,24,9.0
305,71.4,24,16.0
301,73.5,24,10.0
378,73.2,24,29.0
290,72.5,24,5.0
310,71.9,24,12.0
269,70.3,24,20.0
281,71.6,24,33.0
341,72.3,24,7.0
323,70.8,24,9.0
269,70.3,24,22.0
355,73.5,24,3.0
324,73.2,24,2.0
314,72.3,24,11.0
277,71.2,24,18.0
388,76.1,24,11.0
317,72.5,24,5.0
294,72.9,24,2.0
318,70.3,24,16.0
360,73.9,24,10.0
279,71.4,24,13.0
328,73.5,24,7.0
317,72.5,24,7.0
314,72.3,24,7.0
321,72.9,24,7.0
269,70.3,24,1.0
332,73.9,24,13.0
269,70.3,24,10.0
281,71.6,24,12.0
317,72.5,24,20.0
288,72.3,24,7.0
303,71.2,24,22.0
294,72.9,24,14.0
277,71.2,24,20.0
331,73.8,24,19.0
310,71.9,24,29.0
293,70.3,24,13.0
284,71.9,24,6.0
283,71.8,24,9.0
298,70.8,24,6.0
321,72.9,24,13.0
332,73.9,24,13.0
298,70.8,24,3.0
309,74.3,24,3.0
286,72.1,24,8.0
328,73.5,24,13.0
288,72.3,24,6.0
298,70.8,24,9.0
305,73.9,24,15.0
314,72.3,24,3.0
293,70.3,24,4.0
332,73.9,24,6.0
343,72.5,24,7.0
288,72.3,24,9.0
305,73.9,24,3.0
269,70.3,24,6.0
269,70.3,24,15.0
301,73.5,24,14.0
294,72.9,24,11.0
324,73.2,24,8.0
293,70.3,24,33.0
277,71.2,24,10.0
286,72.1,24,7.0
274,70.8,24,11.0
305,73.9,24,25.0
290,72.5,24,9.0
305,73.9,24,16.0
274,70.8,24,5.0
330,71.4,24,15.0
294,72.9,24,21.0
290,72.5,24,6.0
294,72.9,24,12.0
298,70.8,24,8.0
314,72.3,24,12.0
269,70.3,24,15.0
305,73.9,24,32.0
269,70.3,24,2.0
317,72.5,24,10.0
290,72.5,24,8.0
269,70.3,24,10.0
321,72.9,24,13.0
290,72.5,24,20.0
277,71.2,24,10.0
328,73.5,24,5.0
303,71.2,24,6.0
365,74.3,24,29.0
303,71.2,24,8.0
279,71.4,24,60.0
290,72.5,24,5.0
301,73.5,24,10.0
309,71.8,24,7.0
269,70.3,24,20.0
294,72.9,24,12.0
328,73.5,24,11.0
274,70.8,24,11.0
309,74.3,24,12.0
290,72.5,24,3.0
290,72.5,24,9.0
290,72.5,24,21.0
310,71.9,24,7.0
321,72.9,24,11.0
288,72.3,24,13.0
274,70.8,24,2.0
269,70.3,24,10.0
321,72.9,24,12.0
274,70.8,24,6.0
337,74.3,24,10.0
290,72.5,24,13.0
290,72.5,24,9.0
323,73.1,24,11.0
274,70.8,24,2.0
281,71.6,24,11.0
292,72.7,24,10.0
269,70.3,24,6.0
290,72.5,24,8.0
340,74.6,24,5.0
314,72.3,24,14.0
294,72.9,24,10.0
277,71.2,24,15.0
317,72.5,24,1.0
330,71.4,24,9.0
305,71.4,24,14.0
286,72.1,24,12.0
351,73.2,24,16.0
269,70.3,24,12.0
301,73.5,24,25.0
277,71.2,24,10.0
274,70.8,24,6.0
290,72.5,24,16.0
274,70.8,24,19.0
294,72.9,24,13.0
293,70.3,24,9.0
314,72.3,24,19.0
337,74.3,24,7.0
274,70.8,24,18.0
305,73.9,24,6.0
274,70.8,24,7.0
298,70.8,24,12.0
297,73.2,24,5.0
277,71.2,24,9.0
317,72.5,24,30.0
290,72.5,24,6.0
279,71.4,24,8.0
310,71.9,24,10.0
307,71.6,24,10.0
318,70.3,24,2.0
290,72.5,24,9.0
303,71.2,24,10.0
305,73.9,24,13.0
294,72.9,24,15.0
298,70.8,24,11.0
312,74.6,24,10.0
317,72.5,24,11.0
290,72.5,24,18.0
290,72.5,24,11.0
277,71.2,24,9.0
317,72.5,24,4.0
310,71.9,24,15.0
332,73.9,24,8.0
269,70.3,24,10.0
332,73.9,24,20.0
269,70.3,24,9.0
305,73.9,24,12.0
336,74.2,24,13.0
322,73.0,24,12.0
294,72.9,24,8.0
269,70.3,24,4.0
324,73.2,24,29.0
279,71.4,24,7.0
269,70.3,24,9.0
294,72.9,24,3.0
274,70.8,24,11.0
274,70.8,24,11.0
298,70.8,24,12.0
284,71.9,24,33.0
324,73.2,24,12.0
298,70.8,24,8.0
301,73.5,24,28.0
294,72.9,24,9.0
343,72.5,24,9.0
321,72.9,24,12.0
332,73.9,24,5.0
328,73.5,24,9.0
277,71.2,24,3.0
321,72.9,24,9.0
321,72.9,24,16.0
318,70.3,24,13.0
321,72.9,24,6.0
274,70.8,24,12.0
267,70.1,24,33.0
332,73.9,24,19.0
328,73.5,24,13.0
298,70.8,24,8.0
290,72.5,24,9.0
348,72.9,24,6.0
279,71.4,24,6.0
305,73.9,24,11.0
321,72.9,24,6.0
360,73.9,24,15.0
303,71.2,24,8.0
305,71.4,24,11.0
305,71.4,24,11.0
321,72.9,24,8.0
274,70.8,24,27.0
279,71.4,24,24.0
317,72.5,24,8.0
321,72.9,24,12.0
269,70.3,24,18.0
328,73.5,24,6.0
336,71.9,24,25.0
277,71.2,24,12.0
297,73.2,24,6.0
277,71.2,24,12.0
298,70.8,24,2.0
303,71.2,24,6.0
281,71.6,24,10.0
269,70.3,24,19.0
274,70.8,24,15.0
343,72.5,24,20.0
321,72.9,24,11.0
277,71.2,24,11.0
290,72.5,24,28.0
259,69.2,24,12.0
277,71.2,24,9.0
288,72.3,24,18.0
290,72.5,24,16.0
298,70.8,24,5.0
321,72.9,24,5.0
269,70.3,24,19.0
303,71.2,24,5.0
298,70.8,24,19.0
332,73.9,24,25.0
290,72.5,24,29.0
292,72.7,24,5.0
277,71.2,24,19.0
343,72.5,24,11.0
317,72.5,24,14.0
321,72.9,24,8.0
317,72.5,24,9.0
302,73.6,24,6.0
277,71.2,24,8.0
317,72.5,24,2.0
274,70.8,24,16.0
286,72.1,24,8.0
294,72.9,24,10.0
294,72.9,24,12.0
288,72.3,24,56.0
269,70.3,24,7.0
294,72.9,24,8.0
269,70.3,24,8.0
274,70.8,24,10.0
321,72.9,24,13.0
288,72.3,24,20.0
303,71.2,24,20.0
302,73.6,24,14.0
293,70.3,24,10.0
328,73.5,24,9.0
277,71.2,24,11.0
323,70.8,24,5.0
309,74.3,24,12.0
328,73.5,24,9.0
281,71.6,24,6.0
277,71.2,24,8.0
354,73.4,24,15.0
323,70.8,24,27.0
297,73.2,24,6.0
264,69.8,24,13.0
317,72.5,24,11.0
321,72.9,24,15.0
294,72.9,24,20.0
317,72.5,24,9.0
290,72.5,24,6.0
323,73.1,24,16.0
307,71.6,24,1.0
317,72.5,24,25.0
277,71.2,24,9.0
351,73.2,24,13.0
332,73.9,24,11.0
343,72.5,24,20.0
343,72.5,24,15.0
274,70.8,24,10.0
301,73.5,24,8.0
290,72.5,24,10.0
337,74.3,24,8.0
297,73.2,24,11.0
290,72.5,24,9.0
274,70.8,24,11.0
292,72.7,24,22.0
281,71.6,24,6.0
290,72.5,24,15.0
274,70.8,24,8.0
490,83.1,24,56.0
290,72.5,24,6.0
332,73.9,24,8.0
292,72.7,24,12.0
303,71.2,24,9.0
328,73.5,24,8.0
317,72.5,24,9.0
331,73.8,24,19.0
303,71.2,24,7.0
331,73.8,24,7.0
318,70.3,24,60.0
317,72.5,24,28.0
292,72.7,24,19.0
290,72.5,24,30.0
294,72.9,24,3.0
298,70.8,24,33.0
290,72.5,24,6.0
284,71.9,24,8.0
298,70.8,24,9.0
314,72.3,24,32.0
345,75.0,24,5.0
274,70.8,24,16.0
294,72.9,24,9.0
301,73.5,24,11.0
290,72.5,24,9.0
321,72.9,24,7.0
360,73.9,24,6.0
264,69.8,24,9.0
294,72.9,24,14.0
293,70.3,24,16.0
332,73.9,24,13.0
321,72.9,24,6.0
343,72.5,24,25.0
269,70.3,24,11.0
290,72.5,24,20.0
290,72.5,24,13.0
328,73.5,24,2.0
305,73.9,24,10.0
290,72.5,24,6.0
294,72.9,24,10.0
290,72.5,24,9.0
284,71.9,24,19.0
294,72.9,24,9.0
286,72.1,24,9.0
294,72.9,24,6.0
303,71.2,24,11.0
293,70.3,24,13.0
269,70.3,24,7.0
323,70.8,24,2.0
332,73.9,24,10.0
293,70.3,24,8.0
303,71.2,24,12.0
266,72.7,24,27.0
294,72.9,24,8.0
332,73.9,24,13.0
277,71.2,24,14.0
337,74.3,24,5.0
298,70.8,24,10.0
303,71.2,24,25.0
269,70.3,24,7.0
288,72.3,24,15.0
277,71.2,24,6.0
269,70.3,24,2.0
294,72.9,24,53.0
303,71.2,24,10.0
277,71.2,24,3.0
269,70.3,24,12.0
279,71.4,24,1.0
303,71.2,24,25.0
290,72.5,24,11.0
317,72.5,24,12.0
290,72.5,24,13.0
303,71.2,24,17.0
293,70.3,24,6.0
314,72.3,24,27.0
274,70.8,24,10.0
274,70.8,24,13.0
269,70.3,24,9.0
341,72.3,24,11.0
274,70.8,24,6.0
305,73.9,24,6.0
317,72.5,24,15.0
323,70.8,24,5.0
305,73.9,24,5.0
355,73.5,24,10.0
323,73.1,24,13.0
290,72.5,24,33.0
277,71.2,24,8.0
337,74.3,24,6.0
290,72.5,24,8.0
292,72.7,24,12.0
294,72.9,24,10.0
397,72.6,24,12.0
290,72.5,24,9.0
249,70.8,24,27.0
328,73.5,24,4.0
277,71.2,24,6.0
310,71.9,24,33.0
321,72.9,24,28.0
343,72.5,24,8.0
317,72.5,24,22.0
297,73.2,24,22.0
319,72.7,24,16.0
290,72.5,24,10.0
321,72.9,24,53.0
355,73.5,24,10.0
317,72.5,24,16.0
317,72.5,24,25.0
277,71.2,24,15.0
279,71.4,24,19.0
269,70.3,24,19.0
324,73.2,24,20.0
290,72.5,24,15.0
288,72.3,24,53.0
290,72.5,24,12.0
298,70.8,24,6.0
330,71.4,24,6.0
294,72.9,24,25.0
269,70.3,24,7.0
317,72.5,24,6.0
290,72.5,24,10.0
269,70.3,24,8.0
277,71.2,24,7.0
269,70.3,24,10.0
317,72.5,24,11.0
305,71.4,24,11.0
305,71.4,24,11.0
348,72.9,24,8.0
321,72.9,24,23.0
317,72.5,24,6.0
294,72.9,24,20.0
323,70.8,24,7.0
351,73.2,24,6.0
318,70.3,24,12.0
290,72.5,24,15.0
303,71.2,24,3.0
293,70.3,24,2.0
343,72.5,24,12.0
332,73.9,24,3.0
317,72.5,24,7.0
279,71.4,24,16.0
324,73.2,24,20.0
264,69.8,24,10.0
297,73.2,24,12.0
348,72.9,24,3.0
274,70.8,24,8.0
328,73.5,24,15.0
290,72.5,24,25.0
279,71.4,24,15.0
277,71.2,24,7.0
348,72.9,24,17.0
297,73.2,24,9.0
436,75.3,24,8.0
310,71.9,24,10.0
367,76.8,24,9.0
293,70.3,24,19.0
321,72.9,24,10.0
290,72.5,24,5.0
324,73.2,24,6.0
317,72.5,24,12.0
301,73.5,24,2.0
305,73.9,24,8.0
288,72.3,24,13.0
324,73.2,24,5.0
290,72.5,24,5.0
356,73.6,24,5.0
277,71.2,24,15.0
293,70.3,24,8.0
281,71.6,24,7.0
269,70.3,24,8.0
298,70.8,24,6.0
294,72.9,24,11.0
276,71.0,24,7.0
298,70.8,24,12.0
328,73.5,24,6.0
340,74.6,24,12.0
274,70.8,24,9.0
305,71.4,24,11.0
303,71.2,24,7.0
274,70.8,24,25.0
294,72.9,24,14.0
290,72.5,24,12.0
321,72.9,24,6.0
284,71.9,24,6.0
310,71.9,24,10.0
290,72.5,24,12.0
269,70.3,24,13.0
303,71.2,24,7.0
307,71.6,24,15.0
303,71.2,24,6.0
328,73.5,24,28.0
290,72.5,24,22.0
290,72.5,24,19.0
274,70.8,24,8.0
323,70.8,24,9.0
290,72.5,24,8.0
337,74.3,24,15.0
317,72.5,24,9.0
343,72.5,24,2.0
301,73.5,24,9.0
310,71.9,24,5.0
351,73.2,24,2.0
264,69.8,24,3.0
290,72.5,24,9.0
321,72.9,24,8.0
284,71.9,24,10.0
277,71.2,24,10.0
277,71.2,24,3.0
279,71.4,24,15.0
290,72.5,24,9.0
293,70.3,24,6.0
290,72.5,24,19.0
317,72.5,24,10.0
303,71.2,24,5.0
321,75.4,24,26.0
317,72.5,24,13.0
274,70.8,24,25.0
318,70.3,24,7.0
286,72.1,24,16.0
297,73.2,24,5.0
329,73.6,24,11.0
274,70.8,24,14.0
277,71.2,24,8.0
301,73.5,24,11.0
310,71.9,24,8.0
277,71.2,24,8.0
297,73.2,24,24.0
321,72.9,24,24.0
603,83.1,24,56.0
279,71.4,24,7.0
269,70.3,24,6.0
269,70.3,24,13.0
317,72.5,24,27.0
309,74.3,24,6.0
290,72.5,24,2.0
332,73.9,24,2.0
290,72.5,24,12.0
369,74.6,24,13.0
330,71.4,24,12.0
310,71.9,24,11.0
343,72.5,24,6.0
310,71.9,24,15.0
294,72.9,24,19.0
337,74.3,24,1.0
371,77.1,24,12.0
303,71.2,24,9.0
301,73.5,24,5.0
310,71.9,24,28.0
298,70.8,24,7.0
297,73.2,24,22.0
408,73.4,24,23.0
274,70.8,24,11.0
294,72.9,24,21.0
332,73.9,24,5.0
345,75.0,24,7.0
310,71.9,24,5.0
343,72.5,24,3.0
294,72.9,24,7.0
298,70.8,24,8.0
290,72.5,24,25.0
294,72.9,24,14.0
323,70.8,24,6.0
279,71.4,24,8.0
277,71.2,24,10.0
314,72.3,24,11.0
321,72.9,24,14.0
332,73.9,24,9.0
321,72.9,24,10.0
298,70.8,24,27.0
274,70.8,24,8.0
340,74.6,24,6.0
321,72.9,24,32.0
264,72.5,24,6.0
324,73.2,24,9.0
317,72.5,24,9.0
290,72.5,24,23.0
277,71.2,24,9.0
298,70.8,24,10.0
281,71.6,24,5.0
302,73.6,24,8.0
277,71.2,24,15.0
317,72.5,24,10.0
294,72.9,24,12.0
277,71.2,24,10.0
288,72.3,24,17.0
281,71.6,24,10.0
274,70.8,24,15.0
305,73.9,24,5.0
274,70.8,24,3.0
321,72.9,24,28.0
301,73.5,24,2.0
332,73.9,24,27.0
286,72.1,24,10.0
321,72.9,24,18.0
290,72.5,24,25.0
306,74.0,24,18.0
279,71.4,24,13.0
290,72.5,24,27.0
303,71.2,24,12.0
351,73.2,24,6.0
321,72.9,24,3.0
305,71.4,24,15.0
328,73.5,24,13.0
321,72.9,24,3.0
348,72.9,24,23.0
303,71.2,24,23.0
277,71.2,24,8.0
317,72.5,24,11.0
288,72.3,24,7.0
303,71.2,24,10.0
298,70.8,24,13.0
303,71.2,24,17.0
305,73.9,24,6.0
310,71.9,24,12.0
478,72.7,24,13.0
324,73.2,24,10.0
332,73.9,24,24.0
294,72.9,24,9.0
290,72.5,24,11.0
309,74.3,24,7.0
279,71.4,24,8.0
324,73.2,24,8.0
303,71.2,24,17.0
284,71.9,24,10.0
290,72.5,24,20.0
323,70.8,24,12.0
337,74.3,24,18.0
301,73.5,24,9.0
269,70.3,24,20.0
332,73.9,24,10.0
337,74.3,24,11.0
323,70.8,24,9.0
319,72.7,24,8.0
293,70.3,24,6.0
318,70.3,24,9.0
290,72.5,24,56.0
401,72.9,24,23.0
288,72.3,24,6.0
264,69.8,24,9.0
269,70.3,24,10.0
286,72.1,24,5.0
264,69.8,24,32.0
303,71.2,24,9.0
269,70.3,24,60.0
317,72.5,24,12.0
290,72.5,24,10.0
348,72.9,24,9.0
290,72.5,24,3.0
274,70.8,24,18.0
307,71.6,24,16.0
314,72.3,24,3.0
294,72.9,24,10.0
269,70.3,24,13.0
290,72.5,24,12.0
337,74.3,24,9.0
328,73.5,24,12.0
314,72.3,24,11.0
317,72.5,24,2.0
277,71.2,24,6.0
321,72.9,24,8.0
290,72.5,24,8.0
310,71.9,24,10.0
330,71.4,24,10.0
298,70.8,24,5.0
288,72.3,24,3.0
293,70.3,24,5.0
284,71.9,24,8.0
277,71.2,24,25.0
293,70.3,24,6.0
281,71.6,24,12.0
309,74.3,24,18.0
294,72.9,24,13.0
307,71.6,24,6.0
317,72.5,24,7.0
323,70.8,24,12.0
482,82.6,24,56.0
293,70.3,24,2.0
298,70.8,24,15.0
269,70.3,24,24.0
324,73.2,24,11.0
284,71.9,24,18.0
294,72.9,24,12.0
276,71.0,24,8.0
293,70.3,24,10.0
312,74.6,24,7.0
281,71.6,24,18.0
317,72.5,24,5.0
269,70.3,24,3.0
314,72.3,24,11.0
321,72.9,24,3.0
321,72.9,24,60.0
298,70.8,24,13.0
269,70.3,24,4.0
328,73.5,24,19.0
303,71.2,24,3.0
303,71.2,24,10.0
332,73.9,24,11.0
290,72.5,24,8.0
321,72.9,24,5.0
269,70.3,24,16.0
309,74.3,24,5.0
310,71.9,24,13.0
332,73.9,24,12.0
303,71.2,24,13.0
351,73.2,24,11.0
290,72.5,24,16.0
284,71.9,24,8.0
259,71.9,24,16.0
298,70.8,24,23.0
341,72.3,24,8.0
274,70.8,24,7.0
323,73.1,24,17.0
298,70.8,24,7.0
328,71.2,24,20.0
301,73.5,24,8.0
317,72.5,24,19.0
317,72.5,24,10.0
328,73.5,24,11.0
305,73.9,24,20.0
301,73.5,24,9.0
294,72.9,24,8.0
324,73.2,24,6.0
279,71.4,24,24.0
314,72.3,24,13.0
305,71.4,24,9.0
279,71.4,24,24.0
317,72.5,24,20.0
290,72.5,24,10.0
281,71.6,24,11.0
298,70.8,24,3.0
328,73.5,24,11.0
332,73.9,24,1.0
277,71.2,24,10.0
348,72.9,24,13.0
294,72.9,24,6.0
259,69.2,24,6.0
310,71.9,24,20.0
294,72.9,24,13.0
303,71.2,24,12.0
317,72.5,24,8.0
317,72.5,24,14.0
290,72.5,24,8.0
317,72.5,24,15.0
277,71.2,24,6.0
290,72.5,24,14.0
274,70.8,24,12.0
290,72.5,24,6.0
298,70.8,24,18.0
277,71.2,24,5.0
277,71.2,24,7.0
269,70.3,24,9.0
310,71.9,24,11.0
317,72.5,24,16.0
324,73.2,24,26.0
317,72.5,24,16.0
303,71.2,24,13.0
305,73.9,24,8.0
323,70.8,24,8.0
535,81.4,24,56.0
294,72.9,24,6.0
332,73.9,24,15.0
269,70.3,24,9.0
294,72.9,24,14.0
329,73.6,24,2.0
274,70.8,24,10.0
328,73.5,24,20.0
358,76.1,24,23.0
283,71.8,24,9.0
290,72.5,24,7.0
321,72.9,24,8.0
360,71.8,24,9.0
337,74.3,24,23.0
